time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,dewpoint_2m_max,dewpoint_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,shortwave_radiation_sum
2022-09-19,30.5,22.1,26.2,22.9,20.9,13.7,28.1,316,4.56,21.65
2022-09-20,30.5,22.8,26.3,22.5,20.8,20.5,39.2,317,4.68,21.41
2022-09-21,28.9,23.2,25.2,23.6,21.6,18.4,38.2,318,3.0,14.53
2022-09-22,27.0,22.9,24.5,22.8,20.7,21.3,42.5,272,2.52,10.76
2022-09-23,24.9,21.9,23.1,21.8,20.4,24.0,44.3,248,1.85,8.59
2022-09-24,28.3,21.5,24.4,20.9,19.6,21.3,40.0,249,3.37,14.81
2022-09-25,29.1,21.2,24.8,21.3,19.3,12.3,27.7,277,4.26,21.03
2022-09-26,29.1,21.5,25.3,22.0,20.4,11.9,24.5,336,4.12,20.06
2022-09-27,30.1,22.2,25.6,22.5,21.1,10.8,22.7,355,4.35,21.17
2022-09-28,30.1,22.5,26.0,22.5,21.0,10.8,22.3,4,4.24,20.19
2022-09-29,31.1,22.1,26.4,21.6,19.0,12.5,25.6,11,4.68,21.59
2022-09-30,31.2,22.4,26.5,21.4,18.9,11.9,26.3,347,4.85,21.66
2022-10-01,31.0,21.8,26.4,21.4,18.1,14.8,32.8,326,5.02,21.32
2022-10-02,31.0,22.3,26.1,20.8,17.8,16.4,33.5,319,4.94,20.2
2022-10-03,30.4,22.0,25.9,20.5,16.5,18.7,38.2,329,4.98,19.47
2022-10-04,30.8,22.0,26.3,20.2,16.8,18.8,37.1,338,5.03,19.39
2022-10-05,27.4,22.8,24.8,23.4,20.9,10.8,24.1,7,2.27,10.72
2022-10-06,27.6,22.4,24.1,23.2,21.9,12.4,21.6,69,2.37,11.78
2022-10-07,28.6,22.4,24.4,22.9,21.6,13.7,33.5,113,3.04,15.22
2022-10-08,28.8,22.0,24.9,22.4,21.2,19.6,38.9,161,3.53,17.39
2022-10-09,29.5,21.5,25.0,23.5,21.0,13.7,33.1,181,3.62,18.32
2022-10-10,29.6,22.0,24.4,23.0,21.5,13.8,32.4,172,3.48,17.49
2022-10-11,28.1,21.5,23.9,22.5,21.4,11.3,21.6,184,2.66,13.11
2022-10-12,29.0,20.9,24.6,22.5,16.6,10.2,22.7,334,3.99,18.88
2022-10-13,28.9,19.4,23.6,21.4,13.9,13.1,25.2,25,4.54,21.49
2022-10-14,28.1,17.9,22.2,18.1,14.6,11.6,22.7,27,4.51,21.66
2022-10-15,28.1,16.5,21.8,17.6,13.0,10.3,18.4,20,4.38,21.54
2022-10-16,28.2,16.4,22.5,17.3,14.0,10.9,23.8,29,4.53,21.11
2022-10-17,29.4,19.0,23.7,19.2,14.7,12.7,27.4,35,4.26,19.48
2022-10-18,29.2,19.2,23.6,18.0,13.9,12.3,26.3,45,4.43,19.97
2022-10-19,29.2,17.8,22.6,16.8,12.1,10.5,22.3,45,4.51,20.87
2022-10-20,29.2,17.2,23.0,17.4,12.2,10.3,22.7,77,4.44,20.6
2022-10-21,29.3,16.8,22.5,16.3,8.6,11.3,23.4,62,4.69,20.33
2022-10-22,29.5,16.9,22.5,15.9,10.0,12.2,25.2,39,4.71,20.36
2022-10-23,29.4,17.1,23.0,16.1,10.4,14.5,28.8,12,5.01,20.15
2022-10-24,28.1,16.2,21.9,14.9,10.4,15.8,33.5,344,4.65,20.24
2022-10-25,29.5,15.2,22.2,13.6,9.3,15.7,31.3,335,4.91,20.27
2022-10-26,30.2,17.6,23.8,14.4,8.9,9.5,21.2,34,4.74,19.89
2022-10-27,30.5,17.1,24.2,14.2,7.9,8.9,19.4,31,4.38,19.81
2022-10-28,30.4,16.8,23.5,13.5,8.5,11.1,22.3,33,4.66,19.62
2022-10-29,30.4,18.0,23.7,14.6,8.9,11.5,23.0,50,4.5,19.4
2022-10-30,29.0,17.5,22.7,15.5,11.8,9.9,23.8,39,4.35,19.17
2022-10-31,27.5,15.6,21.5,14.9,11.1,10.5,22.0,39,4.23,19.38
2022-11-01,28.4,15.4,21.4,15.4,10.3,10.7,20.9,44,4.11,19.22
2022-11-02,29.9,15.4,22.9,15.6,12.4,11.6,25.9,25,4.16,18.82
2022-11-03,31.0,17.0,24.2,15.1,9.8,10.2,19.1,323,4.3,18.9
2022-11-04,31.4,16.8,24.2,15.6,8.9,10.5,16.6,4,4.26,18.88
2022-11-05,31.7,17.8,24.6,15.4,9.9,10.1,20.5,45,4.33,18.41
2022-11-06,31.5,17.5,24.2,14.9,9.4,13.8,23.0,43,4.56,18.22
2022-11-07,30.9,18.5,24.5,17.6,9.8,9.4,19.8,72,3.88,17.46
2022-11-08,30.5,17.6,23.5,15.5,8.4,10.5,20.5,115,4.09,17.06
2022-11-09,29.5,17.2,23.3,14.1,8.9,10.9,20.5,71,4.13,17.56
2022-11-10,29.1,18.1,23.2,15.5,11.9,9.4,20.5,95,3.77,16.76
2022-11-11,28.6,18.1,23.2,16.3,11.6,11.2,25.9,27,3.96,17.09
2022-11-12,27.2,16.6,21.7,14.2,8.1,9.7,22.7,37,4.08,17.85
2022-11-13,27.1,14.1,20.8,12.8,8.6,9.8,21.2,51,3.83,17.79
2022-11-14,27.8,14.3,20.7,12.6,10.8,11.3,19.1,119,3.83,17.54
2022-11-15,27.8,15.5,21.8,11.9,8.9,8.7,16.9,97,3.81,17.64
2022-11-16,28.5,15.1,21.7,12.1,6.8,14.5,25.9,13,4.08,17.69
2022-11-17,26.6,16.3,20.7,13.1,4.9,14.4,29.9,17,4.35,17.52
2022-11-18,25.0,12.7,18.6,9.6,4.7,13.5,29.5,35,4.02,17.64
2022-11-19,24.6,12.1,17.6,8.8,5.4,12.9,29.2,33,3.85,17.47
2022-11-20,24.4,12.2,17.8,10.9,8.1,11.7,27.4,24,3.6,17.28
2022-11-21,25.8,12.6,18.4,11.1,8.1,10.6,24.5,30,3.61,17.28
2022-11-22,26.2,11.4,18.3,10.4,4.9,11.8,26.6,26,3.85,17.42
2022-11-23,26.0,11.3,18.5,10.6,6.1,10.0,19.8,18,3.61,17.04
2022-11-24,25.8,13.1,18.8,10.8,6.9,10.8,24.1,30,3.75,17.01
2022-11-25,25.6,11.9,18.1,8.1,4.1,11.5,23.8,46,3.9,17.21
2022-11-26,25.6,11.1,18.5,9.4,4.2,9.5,19.4,33,3.47,17.02
2022-11-27,26.0,10.8,18.3,8.9,6.2,10.0,22.0,29,3.61,16.86
2022-11-28,26.4,10.9,18.3,10.8,7.4,9.5,20.9,42,3.47,16.64
2022-11-29,26.3,12.4,18.9,11.2,7.9,11.0,23.4,43,3.66,16.55
2022-11-30,25.9,12.3,18.6,11.6,8.4,9.0,23.0,43,3.4,16.34
2022-12-01,25.2,12.4,18.4,12.2,10.1,9.5,22.3,49,3.17,16.2
2022-12-02,26.0,12.0,18.6,13.7,10.1,9.0,20.5,63,3.08,16.06
2022-12-03,26.4,12.8,19.3,13.4,10.8,10.2,22.0,54,3.26,15.83
2022-12-04,26.4,12.1,19.2,12.4,9.2,10.2,20.5,47,3.25,15.96
2022-12-05,26.0,13.0,19.3,13.5,9.8,9.7,22.0,42,3.23,15.55
2022-12-06,27.0,14.1,20.2,14.8,11.2,11.6,23.4,26,3.25,14.61
2022-12-07,24.6,13.6,18.1,10.2,1.8,11.3,25.9,44,3.69,16.1
2022-12-08,24.5,11.6,17.3,7.8,4.8,13.5,30.2,33,3.76,16.3
2022-12-09,25.4,10.1,17.2,9.2,6.4,13.4,29.5,47,3.61,16.14
2022-12-10,25.8,10.6,17.9,10.9,8.2,13.0,25.2,41,3.48,16.05
2022-12-11,28.2,13.0,20.2,14.0,9.2,13.0,25.6,55,3.59,15.2
2022-12-12,27.6,16.9,21.5,17.4,11.2,11.3,20.2,39,3.1,12.95
2022-12-13,22.8,17.8,20.2,19.1,11.1,14.0,28.4,38,2.37,9.67
2022-12-14,26.8,16.9,21.0,11.4,8.4,12.1,26.6,46,3.54,12.78
2022-12-15,27.0,16.4,20.9,13.8,8.4,8.7,22.0,50,3.33,14.66
2022-12-16,26.9,15.5,20.6,14.5,12.5,8.5,18.7,41,3.09,15.0
2022-12-17,27.0,14.1,19.8,13.4,8.9,10.4,23.0,26,3.37,15.71
2022-12-18,25.5,12.1,18.1,11.6,4.6,9.1,21.6,40,3.38,15.65
2022-12-19,26.1,11.4,17.8,10.4,5.6,9.9,21.2,42,3.34,15.61
2022-12-20,26.3,12.4,18.6,10.6,8.2,8.8,20.9,50,3.35,15.29
2022-12-21,26.8,13.2,19.2,11.8,9.6,10.6,22.7,101,3.41,15.15
2022-12-22,27.0,13.8,20.0,13.1,7.8,10.6,16.6,97,3.3,15.33
2022-12-23,28.2,13.9,20.9,14.1,11.0,13.6,28.8,188,3.65,15.14
2022-12-24,25.9,15.4,19.9,14.3,9.6,13.8,23.4,324,3.43,15.02
2022-12-25,23.2,12.3,17.1,12.5,8.8,13.5,25.6,37,3.01,15.38
2022-12-26,24.9,12.2,17.8,15.2,9.6,12.6,23.0,40,2.91,14.7
2022-12-27,24.1,12.2,17.6,13.8,8.9,11.9,21.2,29,2.98,15.16
2022-12-28,23.5,11.2,16.4,9.3,4.0,11.2,19.8,32,3.29,15.83
2022-12-29,25.4,10.4,17.7,8.0,4.2,10.9,22.3,91,3.53,15.78
2022-12-30,27.2,13.4,19.6,13.3,6.3,9.2,17.3,239,3.3,15.25
2022-12-31,23.5,12.8,17.6,12.6,7.9,10.8,25.6,9,3.13,15.65
2023-01-01,21.8,11.1,15.8,10.2,7.1,11.9,24.8,39,3.0,15.74
2023-01-02,21.4,9.1,14.8,10.6,8.1,11.2,23.8,45,2.85,15.97
2023-01-03,20.7,8.6,13.9,9.9,7.2,13.9,28.1,31,2.78,15.92
2023-01-04,19.0,8.0,12.7,9.4,6.2,15.7,31.0,33,2.67,16.05
2023-01-05,19.6,7.6,12.8,10.9,6.8,13.7,25.9,42,2.67,15.94
2023-01-06,21.5,7.4,13.5,9.9,6.4,12.5,22.3,43,2.84,15.93
2023-01-07,21.6,7.2,13.4,7.3,3.0,9.5,18.0,34,2.96,16.8
2023-01-08,22.8,7.1,14.0,7.6,2.5,12.2,18.4,37,3.16,16.79
2023-01-09,23.9,8.6,15.5,7.9,3.0,11.0,19.1,39,3.44,16.7
2023-01-10,24.1,9.2,16.0,8.9,4.7,10.3,23.0,22,3.4,16.75
2023-01-11,24.8,9.6,16.6,10.5,6.1,10.3,18.7,145,3.25,16.59
2023-01-12,25.5,10.9,18.3,11.8,6.2,11.2,19.1,239,3.44,16.16
2023-01-13,25.7,12.4,19.0,13.8,9.2,16.4,33.8,258,3.32,14.82
2023-01-14,21.8,11.2,16.0,9.5,6.2,12.8,24.5,346,3.4,16.97
2023-01-15,20.3,9.2,13.7,8.1,5.8,10.7,23.8,6,2.94,17.0
2023-01-16,21.7,7.1,13.7,8.8,3.0,10.5,20.2,24,3.13,16.7
2023-01-17,21.1,8.1,13.8,6.1,3.4,12.7,27.0,31,3.34,17.16
2023-01-18,21.6,7.6,13.7,5.4,3.0,11.0,23.8,39,3.45,17.34
2023-01-19,23.5,7.9,14.9,10.8,3.5,11.2,26.3,47,3.36,17.09
2023-01-20,27.5,11.6,18.9,14.2,8.9,20.4,40.7,189,3.68,16.17
2023-01-21,26.5,12.9,18.8,15.4,11.4,10.6,21.2,26,3.05,15.78
2023-01-22,26.6,13.1,19.1,15.1,11.1,17.1,35.3,237,3.43,15.66
2023-01-23,27.4,14.9,20.1,15.7,11.1,18.0,37.1,160,3.69,16.52
2023-01-24,27.1,14.8,20.4,15.4,12.1,17.6,36.4,210,3.66,16.71
2023-01-25,22.5,16.0,18.7,17.6,14.5,13.3,35.6,341,1.84,9.75
2023-01-26,23.5,16.7,18.9,17.0,15.6,13.0,27.0,32,2.15,11.42
2023-01-27,22.8,15.1,17.9,16.0,14.8,14.8,29.5,41,2.06,10.94
2023-01-28,24.9,12.9,18.1,17.3,11.8,10.7,22.3,48,3.23,17.64
2023-01-29,27.5,13.8,19.9,16.5,11.3,14.8,31.0,115,3.71,17.28
2023-01-30,26.6,16.0,19.9,16.4,11.2,17.1,33.5,31,3.34,15.95
2023-01-31,23.8,13.6,17.9,14.4,12.8,15.1,32.4,17,3.24,17.53
2023-02-01,21.8,11.0,15.3,12.6,6.2,13.6,27.7,27,3.27,19.18
2023-02-02,22.8,8.4,14.5,10.4,6.1,11.8,18.0,22,3.48,19.57
2023-02-03,24.8,9.2,16.1,10.8,6.9,12.4,19.4,36,3.7,19.3
2023-02-04,25.1,9.6,18.2,13.1,4.6,11.5,17.6,41,3.83,19.4
2023-02-05,26.2,10.7,18.8,13.6,5.2,11.0,13.3,74,3.79,19.12
2023-02-06,27.8,11.9,20.0,10.4,6.7,11.8,22.0,162,4.11,19.17
2023-02-07,26.9,15.3,20.1,11.4,6.8,15.8,27.4,310,4.61,19.3
2023-02-08,25.5,11.6,18.5,14.4,4.8,10.7,22.3,9,4.11,19.6
2023-02-09,27.7,12.9,19.8,15.6,7.3,10.7,18.4,152,3.95,19.55
2023-02-10,30.6,13.9,22.0,11.4,4.5,14.2,29.5,255,5.16,19.71
2023-02-11,29.1,16.2,21.7,13.4,4.4,14.8,28.4,297,5.11,19.73
2023-02-12,26.9,14.2,19.9,10.7,2.2,16.5,34.6,356,4.87,20.27
2023-02-13,25.1,12.6,17.7,6.6,1.2,12.6,24.8,334,4.68,20.63
2023-02-14,26.1,11.0,18.2,15.0,0.9,9.5,22.3,349,4.49,20.48
2023-02-15,29.3,12.8,20.9,14.1,4.5,11.4,26.3,329,4.85,20.48
2023-02-16,29.9,14.8,21.8,10.1,7.3,12.7,26.3,330,5.08,20.61
2023-02-17,29.1,14.9,21.0,12.6,6.9,13.0,27.7,6,4.86,20.84
2023-02-18,28.2,14.1,20.9,15.4,10.9,10.1,24.8,14,4.34,20.93
2023-02-19,30.3,13.4,22.0,18.3,6.3,9.6,18.7,15,4.34,21.14
2023-02-20,32.2,15.2,23.8,11.4,6.3,9.0,18.7,230,4.77,21.28
2023-02-21,32.5,18.0,24.4,10.7,0.8,13.7,26.6,263,6.1,21.36
2023-02-22,30.8,17.0,23.4,10.4,2.0,15.0,25.2,275,5.7,20.81
2023-02-23,31.1,17.4,23.8,11.6,6.2,14.6,24.8,288,5.32,20.8
2023-02-24,30.9,14.9,22.7,12.6,5.0,9.8,18.0,359,4.75,21.45
2023-02-25,31.5,14.4,23.9,12.8,1.6,11.3,21.2,110,4.94,21.62
2023-02-26,31.5,16.0,24.0,11.4,4.8,10.4,20.9,97,4.89,21.47
2023-02-27,31.6,15.6,23.9,10.1,4.1,13.8,30.6,60,5.82,21.64
2023-02-28,32.4,17.1,24.3,10.7,5.0,12.1,28.4,118,5.27,19.68
2023-03-01,31.5,18.2,24.7,12.1,6.2,13.1,29.5,77,5.01,18.33
2023-03-02,32.3,17.9,24.8,13.9,7.1,10.9,23.0,53,5.15,20.54
2023-03-03,32.8,17.6,25.3,13.9,5.0,12.3,25.9,53,5.62,21.08
2023-03-04,33.2,18.6,25.7,12.1,6.2,21.0,38.5,77,5.82,18.72
2023-03-05,31.7,19.0,24.7,14.8,9.4,13.2,25.6,85,4.74,19.82
2023-03-06,31.8,17.6,23.8,14.9,6.4,21.7,41.8,343,4.63,19.26
2023-03-07,27.4,17.5,21.1,16.1,12.1,19.2,39.2,197,3.9,17.51
2023-03-08,29.4,15.8,22.4,14.6,6.2,23.6,42.8,18,5.03,22.17
2023-03-09,29.5,14.9,21.9,14.0,6.2,16.5,34.2,358,5.01,20.51
2023-03-10,29.0,15.8,22.0,15.0,7.9,12.8,27.4,17,5.11,22.46
2023-03-11,30.0,16.2,23.0,12.5,5.8,10.5,25.2,44,5.41,23.05
2023-03-12,31.8,17.2,24.0,11.1,3.1,10.5,24.8,48,5.84,23.22
2023-03-13,32.5,18.4,25.3,12.6,6.8,12.0,27.7,62,5.6,20.47
2023-03-14,33.5,18.3,24.2,12.1,6.6,17.7,34.6,149,5.23,19.9
2023-03-15,33.0,19.1,25.9,13.2,5.6,17.3,37.4,185,5.41,19.64
2023-03-16,29.2,19.3,24.0,14.8,11.1,18.5,39.2,207,4.96,18.65
2023-03-17,29.8,17.6,22.3,16.2,12.1,19.6,40.0,222,4.29,19.32
2023-03-18,28.4,17.2,21.8,16.6,12.6,13.8,33.8,212,4.2,19.99
2023-03-19,27.6,16.9,20.9,16.9,11.1,10.2,28.4,244,3.73,17.9
2023-03-20,27.5,15.9,20.4,16.6,12.6,18.2,37.4,269,4.17,21.4
2023-03-21,28.5,16.0,22.1,16.0,10.2,17.9,34.6,289,5.04,22.42
2023-03-22,29.7,17.0,22.9,15.9,10.9,12.0,25.6,25,4.8,22.1
2023-03-23,29.2,17.1,23.5,14.9,10.8,12.1,28.4,307,4.81,20.33
2023-03-24,31.5,19.5,25.3,14.9,11.2,15.1,29.5,260,5.81,22.2
2023-03-25,31.9,20.0,25.5,14.9,9.9,14.0,29.5,283,5.99,23.0
2023-03-26,32.0,19.4,25.5,13.9,4.6,14.9,27.7,290,6.25,22.51
2023-03-27,32.1,18.7,25.4,12.9,6.2,13.2,26.6,332,6.17,24.54
2023-03-28,32.1,20.0,25.9,12.6,8.3,14.8,31.7,38,5.9,22.61
2023-03-29,34.5,18.8,27.2,12.5,5.4,20.3,34.9,208,7.28,24.38
2023-03-30,34.3,19.5,27.6,11.4,5.3,19.2,38.9,245,7.41,21.36
2023-03-31,30.5,19.3,24.6,15.4,7.9,19.8,35.6,246,5.85,20.8
2023-04-01,30.0,18.5,24.7,13.1,5.9,14.2,30.6,292,5.59,21.5
2023-04-02,32.7,20.0,26.0,14.2,5.9,15.8,31.7,349,6.01,21.84
2023-04-03,34.2,18.8,27.1,14.1,5.2,19.0,34.6,272,6.85,21.96
2023-04-04,33.8,22.1,27.5,10.9,7.7,15.3,32.4,298,6.95,21.38
2023-04-05,34.7,20.3,27.2,14.1,0.9,27.3,51.8,286,7.56,24.84
2023-04-06,34.3,20.6,27.4,12.4,5.1,12.0,23.8,343,6.47,23.64
2023-04-07,35.0,19.7,27.5,11.6,7.1,13.3,24.8,43,6.48,23.53
2023-04-08,33.5,21.2,26.2,18.5,11.8,17.4,37.1,247,5.33,19.86
2023-04-09,34.3,19.8,27.0,17.9,8.7,11.4,27.4,217,5.52,22.54
2023-04-10,34.9,21.0,27.8,17.5,6.9,10.2,18.4,234,5.94,23.63
2023-04-11,35.6,20.6,28.8,12.2,6.2,11.9,24.8,91,6.3,23.02
2023-04-12,37.4,20.9,30.1,14.1,6.8,15.5,31.0,241,7.3,23.54
2023-04-13,37.5,24.9,31.5,12.4,7.1,16.6,33.5,286,8.45,23.5
2023-04-14,37.3,25.4,31.0,22.5,5.8,18.1,33.8,284,7.53,21.37
2023-04-15,35.8,25.5,30.3,11.9,6.0,16.5,29.2,226,7.23,20.58
2023-04-16,37.2,24.5,30.4,15.1,8.8,15.8,32.8,238,7.29,24.39
2023-04-17,38.2,26.1,31.9,9.9,4.0,17.1,29.5,279,8.76,25.07
2023-04-18,38.6,24.9,31.7,8.0,2.3,15.1,29.5,286,8.24,25.4
2023-04-19,37.8,26.9,32.2,11.2,5.9,23.1,44.3,278,8.63,20.87
2023-04-20,37.7,27.0,31.4,12.9,7.0,24.2,45.7,252,9.26,24.22
2023-04-21,35.8,22.5,29.8,16.6,4.9,22.2,43.9,237,8.55,24.56
2023-04-22,34.7,25.0,29.2,12.0,4.3,16.6,29.2,250,7.04,22.28
2023-04-23,35.5,23.0,28.5,12.8,2.3,21.7,43.6,242,7.88,23.04
2023-04-24,35.4,19.2,27.6,14.2,-2.7,23.4,40.7,316,7.83,26.35
2023-04-25,35.9,20.6,28.2,15.9,6.1,18.7,34.6,52,6.86,24.79
2023-04-26,32.7,21.9,26.7,17.3,10.0,18.9,37.1,55,5.12,17.86
2023-04-27,32.5,20.0,26.4,19.1,10.8,14.4,41.0,208,5.73,22.87
2023-04-28,32.3,20.7,25.8,20.5,14.9,10.3,30.6,246,5.0,21.12
2023-04-29,31.5,19.7,23.6,20.0,16.1,15.0,34.6,213,4.23,19.29
2023-04-30,27.8,19.7,22.5,20.3,17.4,17.7,38.5,174,3.29,16.75
2023-05-01,29.0,18.2,23.3,19.4,15.2,15.5,32.0,213,4.93,23.68
2023-05-02,30.2,19.4,24.0,19.4,16.4,24.2,47.9,225,4.46,21.26
2023-05-03,30.5,20.0,24.1,20.1,17.0,11.9,38.5,197,4.56,21.86
2023-05-04,31.2,21.2,25.1,19.6,15.3,11.3,24.5,298,4.84,22.15
2023-05-05,30.3,20.9,25.9,20.6,16.4,6.9,20.9,238,4.45,20.57
2023-05-06,34.7,23.4,29.0,21.5,14.1,12.2,27.7,277,6.16,23.82
2023-05-07,35.2,25.1,29.7,18.9,14.2,15.2,31.0,272,6.07,22.07
2023-05-08,36.7,23.9,30.3,18.0,11.2,14.7,31.3,299,6.78,23.56
2023-05-09,38.5,23.8,30.8,14.8,4.1,17.1,36.0,325,8.11,26.69
2023-05-10,38.6,20.9,30.0,14.6,1.8,13.7,28.4,20,8.05,27.26
2023-05-11,39.2,23.6,31.5,15.2,1.1,11.2,20.2,65,7.45,27.15
2023-05-12,40.0,23.4,31.8,9.7,-0.7,15.8,36.7,28,8.35,27.21
2023-05-13,42.8,23.1,33.2,8.9,0.4,21.6,47.2,318,9.07,24.54
2023-05-14,41.3,28.4,35.1,8.9,2.5,24.0,41.4,302,11.11,25.41
2023-05-15,40.0,29.0,34.1,16.2,8.4,21.5,41.4,285,9.97,24.67
2023-05-16,37.8,27.4,31.6,19.5,11.9,23.1,42.8,278,7.75,23.19
2023-05-17,38.3,27.3,31.9,18.9,13.3,19.8,38.2,274,7.75,24.51
2023-05-18,39.3,27.3,32.9,16.0,9.2,19.3,38.2,289,8.07,24.36
2023-05-19,39.0,27.4,33.1,14.1,8.9,20.2,40.0,299,8.89,25.6
2023-05-20,39.8,27.6,33.9,14.8,9.0,17.9,34.9,292,9.14,24.35
2023-05-21,40.2,28.8,32.7,16.8,10.6,19.7,44.3,287,8.18,21.94
2023-05-22,37.1,26.8,31.8,17.4,12.9,17.7,51.8,258,6.72,23.01
2023-05-23,39.4,28.3,33.7,15.8,10.1,21.1,36.7,273,9.11,24.75
2023-05-24,39.2,28.7,33.7,17.0,7.9,21.8,44.3,276,10.09,26.03
2023-05-25,38.2,27.9,32.1,18.5,12.1,26.4,51.1,284,8.5,24.14
2023-05-26,35.8,26.1,31.0,17.2,12.6,20.3,43.6,267,8.14,24.9
2023-05-27,37.5,27.1,31.9,21.0,11.2,22.8,45.4,275,8.27,24.3
2023-05-28,35.7,26.0,30.5,20.5,13.9,20.9,43.2,284,6.79,23.99
2023-05-29,35.8,23.1,29.9,20.8,14.8,11.4,28.4,250,6.39,24.83
2023-05-30,37.3,25.4,30.6,18.1,13.8,15.7,32.8,330,6.9,24.99
2023-05-31,36.8,23.4,30.3,18.9,10.8,21.3,43.6,292,7.35,24.66
2023-06-01,38.8,23.0,31.8,15.1,6.7,19.7,40.3,297,8.59,26.38
2023-06-02,39.0,28.1,33.1,18.9,9.4,20.0,40.3,297,8.75,24.63
2023-06-03,38.5,28.0,32.3,18.9,12.4,21.1,42.1,299,7.46,23.27
2023-06-04,38.5,25.6,32.4,18.1,10.9,23.4,41.4,313,7.98,23.5
2023-06-05,37.7,26.6,32.0,18.6,10.4,18.3,37.1,304,8.22,24.91
2023-06-06,38.5,25.4,32.1,17.9,10.9,19.4,42.1,283,7.44,22.91
2023-06-07,38.9,27.8,32.9,18.2,9.9,18.9,35.3,316,8.17,24.13
2023-06-08,38.8,27.2,32.4,19.7,11.6,18.6,37.8,309,7.82,23.92
2023-06-09,38.5,28.4,32.8,21.8,13.1,21.5,45.7,302,7.37,21.96
2023-06-10,38.5,29.1,33.7,19.8,11.2,23.1,43.9,287,9.16,24.47
2023-06-11,37.8,28.6,33.2,20.8,14.0,23.8,44.6,289,8.23,24.67
2023-06-12,38.7,29.2,33.3,20.2,16.0,21.7,42.5,280,7.54,23.45
2023-06-13,38.6,28.9,33.6,21.2,14.4,18.8,36.4,278,7.68,23.06
2023-06-14,38.1,28.8,33.2,20.1,16.5,19.1,42.1,267,8.59,24.61
2023-06-15,38.0,27.5,32.6,21.5,14.4,19.2,37.1,260,8.02,24.82
2023-06-16,37.3,28.4,32.7,18.9,16.2,18.5,39.2,245,8.17,25.24
2023-06-17,36.8,28.0,32.0,20.9,16.9,21.3,42.1,236,8.34,24.61
2023-06-18,36.3,26.4,31.3,20.9,16.7,21.1,42.5,235,7.77,23.32
2023-06-19,35.1,27.1,30.4,22.1,18.7,28.1,55.1,255,7.31,22.52
2023-06-20,34.8,27.1,29.8,23.2,20.4,20.6,48.6,277,6.01,20.89
2023-06-21,36.5,27.4,30.6,23.1,19.6,23.5,47.5,285,5.93,20.28
2023-06-22,33.8,25.9,28.6,22.8,20.9,19.1,35.6,269,4.2,14.28
2023-06-23,31.5,24.9,27.2,24.2,21.4,16.9,36.7,270,3.08,11.84
2023-06-24,30.4,24.4,26.9,24.0,22.8,15.5,31.7,273,3.77,17.35
2023-06-25,32.5,24.2,27.1,24.6,23.0,14.5,28.4,274,4.3,19.84
2023-06-26,30.8,23.6,26.0,24.5,22.6,16.3,33.1,287,3.16,14.35
2023-06-27,29.3,23.6,26.3,24.1,22.2,18.9,34.9,291,3.09,13.55
2023-06-28,30.1,23.5,26.1,24.1,22.9,16.3,33.1,279,3.25,15.02
2023-06-29,28.7,23.0,25.5,23.9,22.1,16.8,33.8,248,3.01,14.26
2023-06-30,29.2,23.4,25.4,23.6,22.4,22.1,46.1,242,2.92,13.92
2023-07-01,28.8,24.0,25.9,24.0,22.9,19.6,36.0,250,3.6,17.64
2023-07-02,30.0,24.0,26.7,24.0,22.6,17.7,35.3,266,3.73,17.33
2023-07-03,32.0,24.4,28.1,25.3,23.1,14.8,31.3,270,4.67,21.69
2023-07-04,33.0,25.5,28.5,25.5,23.2,15.1,29.2,265,4.56,20.62
2023-07-05,32.3,24.8,27.5,25.0,21.8,14.9,25.9,277,4.45,20.19
2023-07-06,31.2,24.6,27.3,24.6,23.5,14.1,31.0,248,4.18,19.5
2023-07-07,28.9,24.3,26.5,24.9,23.0,12.5,22.0,249,2.19,9.76
2023-07-08,30.6,24.0,26.7,24.0,22.9,16.6,32.0,228,3.62,15.91
2023-07-09,29.4,24.3,26.0,23.9,22.6,22.0,45.7,225,3.28,14.91
2023-07-10,31.0,23.8,26.7,24.0,23.0,20.3,41.4,232,4.11,18.77
2023-07-11,29.6,23.8,26.0,24.5,23.0,18.7,35.3,277,3.25,15.44
2023-07-12,29.5,23.7,25.7,24.7,22.9,15.6,30.6,282,2.71,12.84
2023-07-13,29.0,23.3,26.0,24.8,22.8,15.7,30.2,269,3.03,14.65
2023-07-14,28.7,24.1,25.8,24.4,23.2,13.4,27.4,275,2.8,13.55
2023-07-15,28.0,23.4,24.8,25.0,22.5,15.8,31.0,279,1.91,8.95
2023-07-16,29.1,22.8,24.9,23.8,22.0,18.0,35.3,282,2.76,13.47
2023-07-17,29.1,23.3,25.8,24.9,22.6,16.3,37.4,299,3.14,15.44
2023-07-18,30.4,23.5,25.8,25.2,23.0,14.9,29.5,334,2.94,14.08
2023-07-19,30.8,23.7,26.5,25.1,23.0,12.5,29.9,14,3.68,17.61
2023-07-20,31.5,23.8,27.2,25.8,23.5,13.6,28.8,348,4.35,20.85
2023-07-21,31.5,23.9,27.2,26.0,23.3,17.4,35.6,331,3.34,15.5
2023-07-22,29.7,23.6,26.3,25.1,23.2,16.8,34.9,48,3.22,15.34
2023-07-23,30.9,24.0,26.4,25.0,23.6,11.8,29.5,118,3.39,16.29
