time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,dewpoint_2m_max,dewpoint_2m_min,wind_speed_10m_max,wind_gusts_10m_max,wind_direction_10m_dominant,et0_fao_evapotranspiration,shortwave_radiation_sum,soil_moisture_0_to_7cm,soil_moisture_7_to_28cm,soil_moisture_28_to_100cm,humidity_approx,soil_saturation
2023-02-01,21.8,11.0,15.3,12.6,6.2,13.6,27.7,27,3.27,19.18,0.37825,0.3626666666666667,0.355625,53.99999999999999,0.37045833333333333
2023-02-02,22.8,8.4,14.5,10.4,6.1,11.8,18.0,22,3.48,19.57,0.3635,0.35874999999999996,0.34679166666666666,38.0,0.361125
2023-02-03,24.8,9.2,16.1,10.8,6.9,12.4,19.4,36,3.7,19.3,0.3453333333333333,0.3519583333333333,0.336625,30.0,0.3486458333333333
2023-02-04,25.1,9.6,18.2,13.1,4.6,11.5,17.6,41,3.83,19.4,0.32837500000000003,0.3451666666666666,0.32708333333333334,39.99999999999999,0.33677083333333335
2023-02-05,26.2,10.7,18.8,13.6,5.2,11.0,13.3,74,3.79,19.12,0.32008333333333333,0.34108333333333335,0.3285,37.0,0.33058333333333334
2023-02-06,27.8,11.9,20.0,10.4,6.7,11.8,22.0,162,4.11,19.17,0.3080833333333333,0.33475000000000005,0.325125,13.0,0.3214166666666667
2023-02-07,26.9,15.3,20.1,11.4,6.8,15.8,27.4,310,4.61,19.3,0.29883333333333334,0.32979166666666665,0.32408333333333333,22.500000000000014,0.3143125
2023-02-08,25.5,11.6,18.5,14.4,4.8,10.7,22.3,9,4.11,19.6,0.2959583333333333,0.327125,0.32808333333333334,44.5,0.31154166666666666
2023-02-09,27.7,12.9,19.8,15.6,7.3,10.7,18.4,152,3.95,19.55,0.29262499999999997,0.324125,0.3299166666666667,39.5,0.30837499999999995
2023-02-10,30.6,13.9,22.0,11.4,4.5,14.2,29.5,255,5.16,19.71,0.28841666666666665,0.32066666666666666,0.32945833333333335,3.999999999999986,0.30454166666666665
2023-02-11,29.1,16.2,21.7,13.4,4.4,14.8,28.4,297,5.11,19.73,0.2875,0.3179166666666667,0.3319166666666667,21.5,0.30270833333333336
2023-02-12,26.9,14.2,19.9,10.7,2.2,16.5,34.6,356,4.87,20.27,0.28441666666666665,0.31445833333333334,0.33375,19.0,0.2994375
2023-02-13,25.1,12.6,17.7,6.6,1.2,12.6,24.8,334,4.68,20.63,0.28512499999999996,0.312875,0.33745833333333336,7.5,0.299
2023-02-14,26.1,11.0,18.2,15.0,0.9,9.5,22.3,349,4.49,20.48,0.2854583333333333,0.31116666666666665,0.340875,44.49999999999999,0.2983125
2023-02-15,29.3,12.8,20.9,14.1,4.5,11.4,26.3,329,4.85,20.48,0.27987500000000004,0.30833333333333335,0.335625,24.0,0.2941041666666667
2023-02-16,29.9,14.8,21.8,10.1,7.3,12.7,26.3,330,5.08,20.61,0.27970833333333334,0.30616666666666664,0.33679166666666666,1.0000000000000142,0.29293749999999996
2023-02-17,29.1,14.9,21.0,12.6,6.9,13.0,27.7,6,4.86,20.84,0.2744166666666667,0.3030833333333333,0.3345416666666667,17.5,0.28875
2023-02-18,28.2,14.1,20.9,15.4,10.9,10.1,24.8,14,4.34,20.93,0.2705416666666667,0.30041666666666667,0.33345833333333336,36.00000000000001,0.2854791666666667
2023-02-19,30.3,13.4,22.0,18.3,6.3,9.6,18.7,15,4.34,21.14,0.268125,0.29824999999999996,0.3322916666666667,40.0,0.2831875
2023-02-20,32.2,15.2,23.8,11.4,6.3,9.0,18.7,230,4.77,21.28,0.26325000000000004,0.29616666666666663,0.3252916666666667,0.0,0.27970833333333334
2023-02-21,32.5,18.0,24.4,10.7,0.8,13.7,26.6,263,6.1,21.36,0.26295833333333335,0.294,0.329,0.0,0.27847916666666667
2023-02-22,30.8,17.0,23.4,10.4,2.0,15.0,25.2,275,5.7,20.81,0.26637500000000003,0.29324999999999996,0.3300416666666667,0.0,0.2798125
2023-02-23,31.1,17.4,23.8,11.6,6.2,14.6,24.8,288,5.32,20.8,0.25929166666666664,0.29054166666666664,0.32658333333333334,2.5,0.27491666666666664
2023-02-24,30.9,14.9,22.7,12.6,5.0,9.8,18.0,359,4.75,21.45,0.25766666666666665,0.2895,0.3255416666666667,8.500000000000014,0.2735833333333333
2023-02-25,31.5,14.4,23.9,12.8,1.6,11.3,21.2,110,4.94,21.62,0.26045833333333335,0.2885833333333333,0.324375,6.5,0.2745208333333333
2023-02-26,31.5,16.0,24.0,11.4,4.8,10.4,20.9,97,4.89,21.47,0.2685,0.289875,0.32245833333333335,0.0,0.27918750000000003
2023-02-27,31.6,15.6,23.9,10.1,4.1,13.8,30.6,60,5.82,21.64,0.268625,0.2890833333333333,0.320625,0.0,0.2788541666666666
2023-02-28,32.4,17.1,24.3,10.7,5.0,12.1,28.4,118,5.27,19.68,0.2657083333333334,0.2875833333333333,0.319625,0.0,0.27664583333333337
2023-03-01,31.5,18.2,24.7,12.1,6.2,13.1,29.5,77,5.01,18.33,0.26333333333333336,0.28662499999999996,0.319,3.0,0.27497916666666666
2023-03-02,32.3,17.9,24.8,13.9,7.1,10.9,23.0,53,5.15,20.54,0.261125,0.28562499999999996,0.3184166666666667,8.0,0.273375
2023-03-03,32.8,17.6,25.3,13.9,5.0,12.3,25.9,53,5.62,21.08,0.259375,0.285,0.31745833333333334,5.5,0.2721875
2023-03-04,33.2,18.6,25.7,12.1,6.2,21.0,38.5,77,5.82,18.72,0.257625,0.28424999999999995,0.31645833333333334,0.0,0.27093749999999994
2023-03-05,31.7,19.0,24.7,14.8,9.4,13.2,25.6,85,4.74,19.82,0.25775,0.28633333333333333,0.31854166666666667,15.5,0.2720416666666666
2023-03-06,31.8,17.6,23.8,14.9,6.4,21.7,41.8,343,4.63,19.26,0.264125,0.2915,0.326,15.5,0.2778125
2023-03-07,27.4,17.5,21.1,16.1,12.1,19.2,39.2,197,3.9,17.51,0.27495833333333336,0.288,0.32245833333333335,43.500000000000014,0.28147916666666667
2023-03-08,29.4,15.8,22.4,14.6,6.2,23.6,42.8,18,5.03,22.17,0.2745416666666667,0.2874583333333333,0.32154166666666667,26.0,0.281
2023-03-09,29.5,14.9,21.9,14.0,6.2,16.5,34.2,358,5.01,20.51,0.2717916666666667,0.29054166666666664,0.3202916666666667,22.5,0.2811666666666667
2023-03-10,29.0,15.8,22.0,15.0,7.9,12.8,27.4,17,5.11,22.46,0.2687916666666667,0.2884583333333333,0.3194166666666667,30.0,0.278625
2023-03-11,30.0,16.2,23.0,12.5,5.8,10.5,25.2,44,5.41,23.05,0.2657083333333334,0.2846666666666666,0.318625,12.5,0.27518750000000003
2023-03-12,31.8,17.2,24.0,11.1,3.1,10.5,24.8,48,5.84,23.22,0.26383333333333336,0.283875,0.31416666666666665,0.0,0.2738541666666667
2023-03-13,32.5,18.4,25.3,12.6,6.8,12.0,27.7,62,5.6,20.47,0.26245833333333335,0.28854166666666664,0.3144166666666667,0.5,0.27549999999999997
2023-03-14,33.5,18.3,24.2,12.1,6.6,17.7,34.6,149,5.23,19.9,0.26583333333333337,0.2854583333333333,0.31254166666666666,0.0,0.27564583333333337
2023-03-15,33.0,19.1,25.9,13.2,5.6,17.3,37.4,185,5.41,19.64,0.27620833333333333,0.2845833333333333,0.31195833333333334,1.0,0.2803958333333333
2023-03-16,29.2,19.3,24.0,14.8,11.1,18.5,39.2,207,4.96,18.65,0.2884583333333333,0.28691666666666665,0.30720833333333336,28.0,0.2876875
2023-03-17,29.8,17.6,22.3,16.2,12.1,19.6,40.0,222,4.29,19.32,0.31775000000000003,0.284,0.311,32.0,0.300875
2023-03-18,28.4,17.2,21.8,16.6,12.6,13.8,33.8,212,4.2,19.99,0.31275000000000003,0.28741666666666665,0.3107083333333333,41.000000000000014,0.30008333333333337
2023-03-19,27.6,16.9,20.9,16.9,11.1,10.2,28.4,244,3.73,17.9,0.357,0.2828333333333333,0.303875,46.499999999999986,0.3199166666666666
2023-03-20,27.5,15.9,20.4,16.6,12.6,18.2,37.4,269,4.17,21.4,0.444625,0.30275,0.3015833333333333,45.50000000000001,0.3736875
2023-03-21,28.5,16.0,22.1,16.0,10.2,17.9,34.6,289,5.04,22.42,0.405375,0.30704166666666666,0.3096666666666667,37.5,0.35620833333333335
2023-03-22,29.7,17.0,22.9,15.9,10.9,12.0,25.6,25,4.8,22.1,0.373875,0.305,0.30833333333333335,31.0,0.3394375
2023-03-23,29.2,17.1,23.5,14.9,10.8,12.1,28.4,307,4.81,20.33,0.34979166666666667,0.298125,0.3115833333333333,28.5,0.32395833333333335
2023-03-24,31.5,19.5,25.3,14.9,11.2,15.1,29.5,260,5.81,22.2,0.3285416666666667,0.29416666666666663,0.31679166666666664,17.0,0.31135416666666665
2023-03-25,31.9,20.0,25.5,14.9,9.9,14.0,29.5,283,5.99,23.0,0.311375,0.29154166666666664,0.3194166666666667,15.0,0.30145833333333333
2023-03-26,32.0,19.4,25.5,13.9,4.6,14.9,27.7,290,6.25,22.51,0.29954166666666665,0.2909583333333333,0.3232916666666667,9.5,0.29525
2023-03-27,32.1,18.7,25.4,12.9,6.2,13.2,26.6,332,6.17,24.54,0.2907916666666666,0.29066666666666663,0.3285,3.999999999999986,0.2907291666666666
2023-03-28,32.1,20.0,25.9,12.6,8.3,14.8,31.7,38,5.9,22.61,0.28754166666666664,0.29183333333333333,0.32895833333333335,2.5,0.2896875
2023-03-29,34.5,18.8,27.2,12.5,5.4,20.3,34.9,208,7.28,24.38,0.28120833333333334,0.28983333333333333,0.3310416666666667,0.0,0.28552083333333333
2023-03-30,34.3,19.5,27.6,11.4,5.3,19.2,38.9,245,7.41,21.36,0.278,0.28904166666666664,0.3313333333333333,0.0,0.28352083333333333
2023-03-31,30.5,19.3,24.6,15.4,7.9,19.8,35.6,246,5.85,20.8,0.27545833333333336,0.28641666666666665,0.32808333333333334,24.5,0.2809375
2023-04-01,30.0,18.5,24.7,13.1,5.9,14.2,30.6,292,5.59,21.5,0.2711666666666667,0.2877083333333333,0.3292916666666667,15.5,0.2794375
2023-04-02,32.7,20.0,26.0,14.2,5.9,15.8,31.7,349,6.01,21.84,0.2697916666666667,0.28762499999999996,0.3276666666666667,7.499999999999986,0.27870833333333334
2023-04-03,34.2,18.8,27.1,14.1,5.2,19.0,34.6,272,6.85,21.96,0.26787500000000003,0.28804166666666664,0.322875,0.0,0.2779583333333333
2023-04-04,33.8,22.1,27.5,10.9,7.7,15.3,32.4,298,6.95,21.38,0.27037500000000003,0.28962499999999997,0.32225,0.0,0.28
2023-04-05,34.7,20.3,27.2,14.1,0.9,27.3,51.8,286,7.56,24.84,0.2737083333333334,0.2895,0.32175000000000004,0.0,0.28160416666666666
2023-04-06,34.3,20.6,27.4,12.4,5.1,12.0,23.8,343,6.47,23.64,0.2794583333333333,0.2927083333333333,0.327625,0.0,0.2860833333333333
2023-04-07,35.0,19.7,27.5,11.6,7.1,13.3,24.8,43,6.48,23.53,0.2755,0.2914583333333333,0.328125,0.0,0.28347916666666667
2023-04-08,33.5,21.2,26.2,18.5,11.8,17.4,37.1,247,5.33,19.86,0.2775,0.2894583333333333,0.32645833333333335,25.0,0.28347916666666667
2023-04-09,34.3,19.8,27.0,17.9,8.7,11.4,27.4,217,5.52,22.54,0.2997916666666666,0.287,0.32058333333333333,18.0,0.2933958333333333
2023-04-10,34.9,21.0,27.8,17.5,6.9,10.2,18.4,234,5.94,23.63,0.29883333333333334,0.2876666666666667,0.3076666666666667,13.0,0.29325
2023-04-11,35.6,20.6,28.8,12.2,6.2,11.9,24.8,91,6.3,23.02,0.2945,0.29241666666666666,0.3184166666666667,0.0,0.2934583333333333
2023-04-12,37.4,20.9,30.1,14.1,6.8,15.5,31.0,241,7.3,23.54,0.28820833333333334,0.29924999999999996,0.31720833333333337,0.0,0.29372916666666665
2023-04-13,37.5,24.9,31.5,12.4,7.1,16.6,33.5,286,8.45,23.5,0.28125,0.30224999999999996,0.31716666666666665,0.0,0.29174999999999995
2023-04-14,37.3,25.4,31.0,22.5,5.8,18.1,33.8,284,7.53,21.37,0.275125,0.299375,0.31445833333333334,26.000000000000014,0.28725
2023-04-15,35.8,25.5,30.3,11.9,6.0,16.5,29.2,226,7.23,20.58,0.27120833333333333,0.293,0.31283333333333335,0.0,0.28210416666666666
2023-04-16,37.2,24.5,30.4,15.1,8.8,15.8,32.8,238,7.29,24.39,0.26633333333333337,0.29420833333333335,0.31575000000000003,0.0,0.28027083333333336
2023-04-17,38.2,26.1,31.9,9.9,4.0,17.1,29.5,279,8.76,25.07,0.26325000000000004,0.2944583333333333,0.31633333333333336,0.0,0.2788541666666667
2023-04-18,38.6,24.9,31.7,8.0,2.3,15.1,29.5,286,8.24,25.4,0.26008333333333333,0.29991666666666666,0.31804166666666667,0.0,0.28
2023-04-19,37.8,26.9,32.2,11.2,5.9,23.1,44.3,278,8.63,20.87,0.2597916666666667,0.2972916666666667,0.31925,0.0,0.2785416666666667
2023-04-20,37.7,27.0,31.4,12.9,7.0,24.2,45.7,252,9.26,24.22,0.25629166666666664,0.29441666666666666,0.31645833333333334,0.0,0.2753541666666667
2023-04-21,35.8,22.5,29.8,16.6,4.9,22.2,43.9,237,8.55,24.56,0.254125,0.296375,0.3164166666666667,4.000000000000028,0.27525
2023-04-22,34.7,25.0,29.2,12.0,4.3,16.6,29.2,250,7.04,22.28,0.253,0.2975,0.316625,0.0,0.27525
2023-04-23,35.5,23.0,28.5,12.8,2.3,21.7,43.6,242,7.88,23.04,0.253875,0.2972916666666667,0.31616666666666665,0.0,0.27558333333333335
2023-04-24,35.4,19.2,27.6,14.2,-2.7,23.4,40.7,316,7.83,26.35,0.2567916666666667,0.2936666666666667,0.3149166666666667,0.0,0.2752291666666667
2023-04-25,35.9,20.6,28.2,15.9,6.1,18.7,34.6,52,6.86,24.79,0.263,0.2900833333333333,0.3116666666666667,0.0,0.2765416666666667
2023-04-26,32.7,21.9,26.7,17.3,10.0,18.9,37.1,55,5.12,17.86,0.2770416666666667,0.2870833333333333,0.310125,22.999999999999986,0.2820625
2023-04-27,32.5,20.0,26.4,19.1,10.8,14.4,41.0,208,5.73,22.87,0.31054166666666666,0.2865833333333333,0.3085833333333333,33.0,0.29856249999999995
2023-04-28,32.3,20.7,25.8,20.5,14.9,10.3,30.6,246,5.0,21.12,0.3521666666666667,0.28420833333333334,0.3062916666666667,41.000000000000014,0.3181875
2023-04-29,31.5,19.7,23.6,20.0,16.1,15.0,34.6,213,4.23,19.29,0.39770833333333333,0.294,0.30624999999999997,42.5,0.3458541666666667
2023-04-30,27.8,19.7,22.5,20.3,17.4,17.7,38.5,174,3.29,16.75,0.4349166666666667,0.32325,0.30645833333333333,62.5,0.3790833333333333
2023-05-01,29.0,18.2,23.3,19.4,15.2,15.5,32.0,213,4.93,23.68,0.45416666666666666,0.3890833333333334,0.305,51.99999999999999,0.421625
2023-05-02,30.2,19.4,24.0,19.4,16.4,24.2,47.9,225,4.46,21.26,0.4298333333333333,0.39187500000000003,0.3060833333333333,46.0,0.41085416666666663
2023-05-03,30.5,20.0,24.1,20.1,17.0,11.9,38.5,197,4.56,21.86,0.4409166666666667,0.3914166666666667,0.309625,48.00000000000001,0.4161666666666667
2023-05-04,31.2,21.2,25.1,19.6,15.3,11.3,24.5,298,4.84,22.15,0.41808333333333336,0.39054166666666673,0.31758333333333333,42.000000000000014,0.4043125000000001
2023-05-05,30.3,20.9,25.9,20.6,16.4,6.9,20.9,238,4.45,20.57,0.39820833333333333,0.38408333333333333,0.3216666666666667,51.5,0.3911458333333333
2023-05-06,34.7,23.4,29.0,21.5,14.1,12.2,27.7,277,6.16,23.82,0.3710833333333334,0.37295833333333334,0.30854166666666666,33.999999999999986,0.37202083333333336
2023-05-07,35.2,25.1,29.7,18.9,14.2,15.2,31.0,272,6.07,22.07,0.3478333333333334,0.36366666666666664,0.29975,18.49999999999997,0.35575
2023-05-08,36.7,23.9,30.3,18.0,11.2,14.7,31.3,299,6.78,23.56,0.327375,0.3544583333333333,0.29233333333333333,6.499999999999986,0.34091666666666665
2023-05-09,38.5,23.8,30.8,14.8,4.1,17.1,36.0,325,8.11,26.69,0.3144166666666667,0.34708333333333335,0.29904166666666665,0.0,0.33075
2023-05-10,38.6,20.9,30.0,14.6,1.8,13.7,28.4,20,8.05,27.26,0.297625,0.33675000000000005,0.2995833333333333,0.0,0.3171875
2023-05-11,39.2,23.6,31.5,15.2,1.1,11.2,20.2,65,7.45,27.15,0.2840416666666667,0.326875,0.29720833333333335,0.0,0.3054583333333334
2023-05-12,40.0,23.4,31.8,9.7,-0.7,15.8,36.7,28,8.35,27.21,0.2779166666666667,0.31904166666666667,0.29916666666666664,0.0,0.2984791666666667
2023-05-13,42.8,23.1,33.2,8.9,0.4,21.6,47.2,318,9.07,24.54,0.2714166666666667,0.3117083333333333,0.2955,0.0,0.2915625
2023-05-14,41.3,28.4,35.1,8.9,2.5,24.0,41.4,302,11.11,25.41,0.265125,0.30504166666666666,0.29420833333333335,0.0,0.28508333333333336
2023-05-15,40.0,29.0,34.1,16.2,8.4,21.5,41.4,285,9.97,24.67,0.26416666666666666,0.301,0.2982916666666667,0.0,0.2825833333333333
2023-05-16,37.8,27.4,31.6,19.5,11.9,23.1,42.8,278,7.75,23.19,0.26195833333333335,0.2974583333333333,0.29883333333333334,8.500000000000014,0.27970833333333334
2023-05-17,38.3,27.3,31.9,18.9,13.3,19.8,38.2,274,7.75,24.51,0.2608333333333333,0.2989583333333333,0.3009583333333333,3.0,0.27989583333333334
2023-05-18,39.3,27.3,32.9,16.0,9.2,19.3,38.2,289,8.07,24.36,0.260875,0.303125,0.3060833333333333,0.0,0.28200000000000003
2023-05-19,39.0,27.4,33.1,14.1,8.9,20.2,40.0,299,8.89,25.6,0.263375,0.30695833333333333,0.31679166666666664,0.0,0.2851666666666667
2023-05-20,39.8,27.6,33.9,14.8,9.0,17.9,34.9,292,9.14,24.35,0.2642083333333333,0.30504166666666666,0.31616666666666665,0.0,0.284625
2023-05-21,40.2,28.8,32.7,16.8,10.6,19.7,44.3,287,8.18,21.94,0.2640416666666667,0.30420833333333336,0.317875,0.0,0.284125
2023-05-22,37.1,26.8,31.8,17.4,12.9,17.7,51.8,258,6.72,23.01,0.2670416666666667,0.29983333333333334,0.31775000000000003,1.4999999999999858,0.2834375
2023-05-23,39.4,28.3,33.7,15.8,10.1,21.1,36.7,273,9.11,24.75,0.26733333333333337,0.2996666666666667,0.3212916666666667,0.0,0.28350000000000003
2023-05-24,39.2,28.7,33.7,17.0,7.9,21.8,44.3,276,10.09,26.03,0.2644166666666667,0.29583333333333334,0.320625,0.0,0.280125
2023-05-25,38.2,27.9,32.1,18.5,12.1,26.4,51.1,284,8.5,24.14,0.2587916666666667,0.296,0.3205,1.4999999999999858,0.27739583333333334
2023-05-26,35.8,26.1,31.0,17.2,12.6,20.3,43.6,267,8.14,24.9,0.2577083333333334,0.2977916666666666,0.32254166666666667,7.000000000000014,0.27775
2023-05-27,37.5,27.1,31.9,21.0,11.2,22.8,45.4,275,8.27,24.3,0.256625,0.2975,0.32595833333333335,17.5,0.2770625
2023-05-28,35.7,26.0,30.5,20.5,13.9,20.9,43.2,284,6.79,23.99,0.27416666666666667,0.291875,0.325,23.999999999999986,0.28302083333333333
2023-05-29,35.8,23.1,29.9,20.8,14.8,11.4,28.4,250,6.39,24.83,0.29129166666666667,0.29,0.32383333333333336,25.000000000000014,0.2906458333333333
2023-05-30,37.3,25.4,30.6,18.1,13.8,15.7,32.8,330,6.9,24.99,0.28225,0.28495833333333337,0.32066666666666666,4.000000000000028,0.28360416666666666
2023-05-31,36.8,23.4,30.3,18.9,10.8,21.3,43.6,292,7.35,24.66,0.275625,0.28379166666666666,0.31604166666666667,10.5,0.27970833333333334
2023-06-01,38.8,23.0,31.8,15.1,6.7,19.7,40.3,297,8.59,26.38,0.270625,0.2854583333333333,0.32075000000000004,0.0,0.27804166666666663
2023-06-02,39.0,28.1,33.1,18.9,9.4,20.0,40.3,297,8.75,24.63,0.2649166666666667,0.282375,0.3184166666666667,0.0,0.27364583333333337
2023-06-03,38.5,28.0,32.3,18.9,12.4,21.1,42.1,299,7.46,23.27,0.26175,0.28250000000000003,0.313125,2.0,0.272125
2023-06-04,38.5,25.6,32.4,18.1,10.9,23.4,41.4,313,7.98,23.5,0.257125,0.2837083333333333,0.3104166666666667,0.0,0.27041666666666664
2023-06-05,37.7,26.6,32.0,18.6,10.4,18.3,37.1,304,8.22,24.91,0.254875,0.2896666666666667,0.31016666666666665,4.5,0.27227083333333335
2023-06-06,38.5,25.4,32.1,17.9,10.9,19.4,42.1,283,7.44,22.91,0.25654166666666667,0.295,0.31220833333333337,0.0,0.2757708333333333
2023-06-07,38.9,27.8,32.9,18.2,9.9,18.9,35.3,316,8.17,24.13,0.258125,0.302375,0.31704166666666667,0.0,0.28025
2023-06-08,38.8,27.2,32.4,19.7,11.6,18.6,37.8,309,7.82,23.92,0.2594166666666667,0.31045833333333334,0.31804166666666667,4.500000000000014,0.2849375
2023-06-09,38.5,28.4,32.8,21.8,13.1,21.5,45.7,302,7.37,21.96,0.25933333333333336,0.310125,0.31720833333333337,16.5,0.2847291666666667
2023-06-10,38.5,29.1,33.7,19.8,11.2,23.1,43.9,287,9.16,24.47,0.25804166666666667,0.30983333333333335,0.3169166666666667,6.5,0.2839375
2023-06-11,37.8,28.6,33.2,20.8,14.0,23.8,44.6,289,8.23,24.67,0.257625,0.3114166666666667,0.31695833333333334,15.000000000000014,0.28452083333333333
2023-06-12,38.7,29.2,33.3,20.2,16.0,21.7,42.5,280,7.54,23.45,0.2568333333333333,0.307375,0.315125,7.499999999999986,0.28210416666666666
2023-06-13,38.6,28.9,33.6,21.2,14.4,18.8,36.4,278,7.68,23.06,0.25525000000000003,0.30145833333333333,0.31454166666666666,12.999999999999986,0.2783541666666667
2023-06-14,38.1,28.8,33.2,20.1,16.5,19.1,42.1,267,8.59,24.61,0.2534166666666667,0.2984583333333333,0.31395833333333334,10.0,0.2759375
2023-06-15,38.0,27.5,32.6,21.5,14.4,19.2,37.1,260,8.02,24.82,0.2548333333333333,0.29654166666666665,0.3125,17.5,0.2756875
2023-06-16,37.3,28.4,32.7,18.9,16.2,18.5,39.2,245,8.17,25.24,0.2554166666666667,0.2947083333333333,0.31216666666666665,8.0,0.2750625
2023-06-17,36.8,28.0,32.0,20.9,16.9,21.3,42.1,236,8.34,24.61,0.254,0.29633333333333334,0.31095833333333334,20.5,0.27516666666666667
2023-06-18,36.3,26.4,31.3,20.9,16.7,21.1,42.5,235,7.77,23.32,0.2562083333333333,0.2955,0.311,23.0,0.2758541666666666
2023-06-19,35.1,27.1,30.4,22.1,18.7,28.1,55.1,255,7.31,22.52,0.25908333333333333,0.291,0.30920833333333336,35.0,0.27504166666666663
2023-06-20,34.8,27.1,29.8,23.2,20.4,20.6,48.6,277,6.01,20.89,0.27070833333333333,0.28633333333333333,0.309375,42.000000000000014,0.27852083333333333
2023-06-21,36.5,27.4,30.6,23.1,19.6,23.5,47.5,285,5.93,20.28,0.27545833333333336,0.28529166666666667,0.3087083333333333,33.0,0.28037500000000004
2023-06-22,33.8,25.9,28.6,22.8,20.9,19.1,35.6,269,4.2,14.28,0.33379166666666665,0.28529166666666667,0.316125,45.000000000000014,0.30954166666666666
2023-06-23,31.5,24.9,27.2,24.2,21.4,16.9,36.7,270,3.08,11.84,0.404625,0.3027083333333333,0.3224166666666667,63.5,0.3536666666666667
2023-06-24,30.4,24.4,26.9,24.0,22.8,15.5,31.7,273,3.77,17.35,0.47129166666666666,0.36604166666666665,0.31645833333333334,68.0,0.41866666666666663
2023-06-25,32.5,24.2,27.1,24.6,23.0,14.5,28.4,274,4.3,19.84,0.44120833333333337,0.3697083333333333,0.3094166666666667,60.50000000000001,0.40545833333333337
2023-06-26,30.8,23.6,26.0,24.5,22.6,16.3,33.1,287,3.16,14.35,0.47562499999999996,0.39258333333333334,0.3095,68.5,0.4341041666666666
2023-06-27,29.3,23.6,26.3,24.1,22.2,18.9,34.9,291,3.09,13.55,0.49,0.4598333333333333,0.3105,74.0,0.47491666666666665
2023-06-28,30.1,23.5,26.1,24.1,22.9,16.3,33.1,279,3.25,15.02,0.502375,0.49504166666666666,0.31883333333333336,70.0,0.4987083333333333
2023-06-29,28.7,23.0,25.5,23.9,22.1,16.8,33.8,248,3.01,14.26,0.5067083333333333,0.5013333333333333,0.3332916666666667,76.0,0.5040208333333334
2023-06-30,29.2,23.4,25.4,23.6,22.4,22.1,46.1,242,2.92,13.92,0.50725,0.501375,0.34975,72.00000000000001,0.5043124999999999
2023-07-01,28.8,24.0,25.9,24.0,22.9,19.6,36.0,250,3.6,17.64,0.5,0.49574999999999997,0.3618333333333333,76.0,0.49787499999999996
2023-07-02,30.0,24.0,26.7,24.0,22.6,17.7,35.3,266,3.73,17.33,0.49404166666666666,0.4925,0.3765833333333333,70.0,0.4932708333333333
2023-07-03,32.0,24.4,28.1,25.3,23.1,14.8,31.3,270,4.67,21.69,0.4725,0.4750833333333333,0.380875,66.5,0.4737916666666666
2023-07-04,33.0,25.5,28.5,25.5,23.2,15.1,29.2,265,4.56,20.62,0.4462916666666667,0.4555,0.38154166666666667,62.5,0.4508958333333334
2023-07-05,32.3,24.8,27.5,25.0,21.8,14.9,25.9,277,4.45,20.19,0.4282916666666667,0.4364166666666667,0.38083333333333336,63.500000000000014,0.4323541666666667
2023-07-06,31.2,24.6,27.3,24.6,23.5,14.1,31.0,248,4.18,19.5,0.46820833333333334,0.43720833333333337,0.38004166666666667,67.00000000000001,0.4527083333333334
2023-07-07,28.9,24.3,26.5,24.9,23.0,12.5,22.0,249,2.19,9.76,0.48845833333333327,0.4540416666666667,0.3799166666666667,80.0,0.47124999999999995
2023-07-08,30.6,24.0,26.7,24.0,22.9,16.6,32.0,228,3.62,15.91,0.4905833333333333,0.4750833333333333,0.381125,67.0,0.48283333333333334
2023-07-09,29.4,24.3,26.0,23.9,22.6,22.0,45.7,225,3.28,14.91,0.49466666666666664,0.4810833333333333,0.38433333333333336,72.5,0.48787499999999995
2023-07-10,31.0,23.8,26.7,24.0,23.0,20.3,41.4,232,4.11,18.77,0.497125,0.493125,0.3917916666666667,65.0,0.495125
2023-07-11,29.6,23.8,26.0,24.5,23.0,18.7,35.3,277,3.25,15.44,0.5031666666666667,0.4963333333333333,0.40116666666666667,74.5,0.49974999999999997
2023-07-12,29.5,23.7,25.7,24.7,22.9,15.6,30.6,282,2.71,12.84,0.5067916666666666,0.510375,0.4178333333333333,76.0,0.5085833333333334
2023-07-13,29.0,23.3,26.0,24.8,22.8,15.7,30.2,269,3.03,14.65,0.5045000000000001,0.509625,0.441875,79.0,0.5070625
2023-07-14,28.7,24.1,25.8,24.4,23.2,13.4,27.4,275,2.8,13.55,0.5031249999999999,0.5070833333333333,0.460625,78.5,0.5051041666666667
2023-07-15,28.0,23.4,24.8,25.0,22.5,15.8,31.0,279,1.91,8.95,0.5085833333333333,0.513,0.4819583333333333,85.0,0.5107916666666666
2023-07-16,29.1,22.8,24.9,23.8,22.0,18.0,35.3,282,2.76,13.47,0.5015,0.5125833333333333,0.5130416666666667,73.5,0.5070416666666666
2023-07-17,29.1,23.3,25.8,24.9,22.6,16.3,37.4,299,3.14,15.44,0.5014583333333333,0.5091666666666667,0.5103333333333334,78.99999999999999,0.5053125
2023-07-18,30.4,23.5,25.8,25.2,23.0,14.9,29.5,334,2.94,14.08,0.5072083333333334,0.5129166666666667,0.5124166666666666,74.0,0.5100625000000001
2023-07-19,30.8,23.7,26.5,25.1,23.0,12.5,29.9,14,3.68,17.61,0.50425,0.5012916666666667,0.5108750000000001,71.5,0.5027708333333334
